Run_ID,Experiment,Replica,Tool_ID,Group,Subgroup,Position,Condition,TCond,Machined_length,Init_diameter,Final_diameter,CTime,R_measurement,ap,vc,f,Ra,Rz,Rsk,Rku,RSm,Rt,Fx,Fy,Fz,F
1_041_B3_21_g,1,1,41,3,7,g,21,0,12,92.5,90.9,na,6,0.8,310,0.13,1.188,5.01,0.585,2.18,132.8,5.235,283.5,100.2,221.5,373.4629031
1_041_B3_19_h,1,1,41,3,7,h,19,0,12,92.5,90.9,na,1,0.8,310,0.07,0.391,1.679,-0.433,2.075,69.3,1.937,169.4,61.43,121.5,217.3298298
1_041_B3_19_h,1,1,41,3,7,h,19,0,12,92.5,90.9,na,2,0.8,310,0.07,0.375,1.724,-0.483,2.176,70.2,1.892,169.4,61.43,121.5,217.3298298
1_041_B3_19_h,1,1,41,3,7,h,19,0,12,92.5,90.9,na,3,0.8,310,0.07,0.404,1.984,-0.27,2.236,69.8,2.313,169.4,61.43,121.5,217.3298298
1_041_B3_19_h,1,1,41,3,7,h,19,0,12,92.5,90.9,na,4,0.8,310,0.07,0.36,1.725,-0.269,2.169,66.8,1.997,169.4,61.43,121.5,217.3298298
1_041_B3_19_h,1,1,41,3,7,h,19,0,12,92.5,90.9,na,5,0.8,310,0.07,0.386,1.765,-0.465,2.207,69.8,2.058,169.4,61.43,121.5,217.3298298
1_041_B3_19_h,1,1,41,3,7,h,19,0,12,92.5,90.9,na,6,0.8,310,0.07,0.392,1.993,-0.397,2.35,70.6,2.232,169.4,61.43,121.5,217.3298298
1_041_B3_20_i,1,1,41,3,7,i,20,0,12,92.5,90.9,na,1,0.8,310,0.1,0.615,2.858,0.1,2.197,92.8,3.13,226.3,78.35,218.9,324.4497226
1_041_B3_20_i,1,1,41,3,7,i,20,0,12,92.5,90.9,na,2,0.8,310,0.1,0.586,2.789,0.103,2.229,93.4,2.946,226.3,78.35,218.9,324.4497226
1_041_B3_20_i,1,1,41,3,7,i,20,0,12,92.5,90.9,na,3,0.8,310,0.1,0.599,2.88,-0.039,2.207,89.6,3.07,226.3,78.35,218.9,324.4497226
1_041_B3_20_i,1,1,41,3,7,i,20,0,12,92.5,90.9,na,4,0.8,310,0.1,0.588,2.861,0.14,2.281,101.9,3.061,226.3,78.35,218.9,324.4497226
1_041_B3_20_i,1,1,41,3,7,i,20,0,12,92.5,90.9,na,5,0.8,310,0.1,0.654,3.015,0.548,2.323,99.6,3.23,226.3,78.35,218.9,324.4497226
1_041_B3_20_i,1,1,41,3,7,i,20,0,12,92.5,90.9,na,6,0.8,310,0.1,0.598,2.87,-0.025,2.211,86.4,3.154,226.3,78.35,218.9,324.4497226
1_051_B1_5_a,1,2,51,1,2,a,5,0,12,90.9,90.4,na,1,0.25,350,0.1,1.032,4.226,0.687,2.326,101.2,4.355,64.9,55.46,27.28,89.62153759
1_051_B1_5_a,1,2,51,1,2,a,5,0,12,90.9,90.4,na,2,0.25,350,0.1,1.039,4.265,0.729,2.373,100,4.422,64.9,55.46,27.28,89.62153759
1_051_B1_5_a,1,2,51,1,2,a,5,0,12,90.9,90.4,na,3,0.25,350,0.1,1.062,4.201,0.724,2.268,100.4,4.335,64.9,55.46,27.28,89.62153759
1_051_B1_5_a,1,2,51,1,2,a,5,0,12,90.9,90.4,na,4,0.25,350,0.1,1.036,4.338,0.719,2.333,100,4.469,64.9,55.46,27.28,89.62153759
1_051_B1_5_a,1,2,51,1,2,a,5,0,12,90.9,90.4,na,5,0.25,350,0.1,1.059,4.272,0.773,2.331,100.6,4.494,64.9,55.46,27.28,89.62153759
1_051_B1_5_a,1,2,51,1,2,a,5,0,12,90.9,90.4,na,6,0.25,350,0.1,1.059,4.272,0.773,2.331,100.6,4.494,64.9,55.46,27.28,89.62153759
1_051_B1_6_b,1,2,51,1,2,b,6,0,12,90.9,90.4,na,1,0.25,350,0.13,1.812,6.548,0.461,1.792,128.8,6.699,79.1,61.07,24.84,102.9727173
1_051_B1_6_b,1,2,51,1,2,b,6,0,12,90.9,90.4,na,2,0.25,350,0.13,1.634,5.91,0.407,1.793,131.9,6.195,79.1,61.07,24.84,102.9727173
1_051_B1_6_b,1,2,51,1,2,b,6,0,12,90.9,90.4,na,3,0.25,350,0.13,1.798,6.427,0.391,1.784,130.3,6.674,79.1,61.07,24.84,102.9727173
1_051_B1_6_b,1,2,51,1,2,b,6,0,12,90.9,90.4,na,4,0.25,350,0.13,1.736,6.416,0.47,1.851,130.8,6.628,79.1,61.07,24.84,102.9727173
1_051_B1_6_b,1,2,51,1,2,b,6,0,12,90.9,90.4,na,5,0.25,350,0.13,1.777,6.33,0.488,1.821,131.7,6.573,79.1,61.07,24.84,102.9727173
1_051_B1_6_b,1,2,51,1,2,b,6,0,12,90.9,90.4,na,6,0.25,350,0.13,1.735,6.511,0.549,1.927,129.6,6.652,79.1,61.07,24.84,102.9727173
1_051_B1_4_c,1,2,51,1,2,c,4,0,12,90.9,90.4,na,1,0.25,350,0.07,0.677,2.728,0.52,1.988,70.5,2.957,52.04,44.26,22.9,72.05219775
1_051_B1_4_c,1,2,51,1,2,c,4,0,12,90.9,90.4,na,2,0.25,350,0.07,0.586,2.382,0.429,1.959,70.4,2.431,52.04,44.26,22.9,72.05219775
1_051_B1_4_c,1,2,51,1,2,c,4,0,12,90.9,90.4,na,3,0.25,350,0.07,0.64,2.705,0.497,2.045,69.3,2.984,52.04,44.26,22.9,72.05219775
1_051_B1_4_c,1,2,51,1,2,c,4,0,12,90.9,90.4,na,4,0.25,350,0.07,0.598,2.515,0.416,2.019,70.8,2.952,52.04,44.26,22.9,72.05219775
1_051_B1_4_c,1,2,51,1,2,c,4,0,12,90.9,90.4,na,5,0.25,350,0.07,0.642,2.678,0.502,2.097,70.8,2.886,52.04,44.26,22.9,72.05219775
1_051_B1_4_c,1,2,51,1,2,c,4,0,12,90.9,90.4,na,6,0.25,350,0.07,0.656,2.644,0.54,2.041,70.7,2.827,52.04,44.26,22.9,72.05219775
1_051_B1_9_d,1,2,51,1,3,d,9,0,12,90.9,90.4,na,1,0.25,390,0.13,0.988,4.2,0.646,2.356,129.5,4.434,80.14,59.87,25.76,103.2976965
1_051_B1_9_d,1,2,51,1,3,d,9,0,12,90.9,90.4,na,2,0.25,390,0.13,1.003,4.345,0.67,2.351,133.6,4.553,80.14,59.87,25.76,103.2976965
1_051_B1_9_d,1,2,51,1,3,d,9,0,12,90.9,90.4,na,3,0.25,390,0.13,1.551,5.761,0.41,1.905,130.3,5.932,80.14,59.87,25.76,103.2976965
1_051_B1_9_d,1,2,51,1,3,d,9,0,12,90.9,90.4,na,4,0.25,390,0.13,0.996,4.274,0.724,2.407,130.6,4.388,80.14,59.87,25.76,103.2976965
1_051_B1_9_d,1,2,51,1,3,d,9,0,12,90.9,90.4,na,5,0.25,390,0.13,1.541,5.788,0.409,1.912,130.8,5.937,80.14,59.87,25.76,103.2976965
1_051_B1_9_d,1,2,51,1,3,d,9,0,12,90.9,90.4,na,6,0.25,390,0.13,1.504,5.613,0.39,1.873,131,5.729,80.14,59.87,25.76,103.2976965
1_051_B1_8_e,1,2,51,1,3,e,8,0,12,90.9,90.4,na,1,0.25,390,0.1,0.999,3.641,0.359,1.833,100.5,3.806,66.41,51.77,23.69,87.4736366
1_051_B1_8_e,1,2,51,1,3,e,8,0,12,90.9,90.4,na,2,0.25,390,0.1,0.96,3.812,0.449,2.008,100.6,3.906,66.41,51.77,23.69,87.4736366
1_051_B1_8_e,1,2,51,1,3,e,8,0,12,90.9,90.4,na,3,0.25,390,0.1,0.806,3.294,0.583,2.228,100.8,3.384,66.41,51.77,23.69,87.4736366
1_051_B1_8_e,1,2,51,1,3,e,8,0,12,90.9,90.4,na,4,0.25,390,0.1,1.009,3.644,0.399,1.817,99.9,3.76,66.41,51.77,23.69,87.4736366
1_051_B1_8_e,1,2,51,1,3,e,8,0,12,90.9,90.4,na,5,0.25,390,0.1,0.794,3.232,0.581,2.219,100.1,3.332,66.41,51.77,23.69,87.4736366
1_051_B1_8_e,1,2,51,1,3,e,8,0,12,90.9,90.4,na,6,0.25,390,0.1,1.019,3.699,0.291,1.752,99.7,3.896,66.41,51.77,23.69,87.4736366
1_051_B1_7_f,1,2,51,1,3,f,7,0,12,90.9,90.4,na,1,0.25,390,0.07,0.49,1.955,0.532,1.867,70.7,2.125,52.92,44.28,22.37,72.53731247
1_051_B1_7_f,1,2,51,1,3,f,7,0,12,90.9,90.4,na,2,0.25,390,0.07,0.462,1.872,0.488,1.849,70.9,2.166,52.92,44.28,22.37,72.53731247
1_051_B1_7_f,1,2,51,1,3,f,7,0,12,90.9,90.4,na,3,0.25,390,0.07,0.453,1.759,0.401,1.739,70.3,1.989,52.92,44.28,22.37,72.53731247
1_051_B1_7_f,1,2,51,1,3,f,7,0,12,90.9,90.4,na,4,0.25,390,0.07,0.49,1.924,0.333,1.737,70,2.102,52.92,44.28,22.37,72.53731247
1_051_B1_7_f,1,2,51,1,3,f,7,0,12,90.9,90.4,na,5,0.25,390,0.07,0.457,1.834,0.405,1.843,71.4,1.986,52.92,44.28,22.37,72.53731247
1_051_B1_7_f,1,2,51,1,3,f,7,0,12,90.9,90.4,na,6,0.25,390,0.07,0.468,1.944,0.429,1.864,69.9,2.078,52.92,44.28,22.37,72.53731247
1_051_B1_2_g,1,2,51,1,1,g,2,0,12,90.9,90.4,na,1,0.25,310,0.1,0.878,3.082,0.074,1.561,100,3.243,68.78,49.87,23.98,88.27652972
1_051_B1_2_g,1,2,51,1,1,g,2,0,12,90.9,90.4,na,2,0.25,310,0.1,0.858,3.062,0.094,1.581,101.5,3.252,68.78,49.87,23.98,88.27652972
1_051_B1_2_g,1,2,51,1,1,g,2,0,12,90.9,90.4,na,3,0.25,310,0.1,0.861,3.225,0.049,1.641,101.3,3.486,68.78,49.87,23.98,88.27652972
1_051_B1_2_g,1,2,51,1,1,g,2,0,12,90.9,90.4,na,4,0.25,310,0.1,0.875,3.057,0.07,1.568,101.5,3.328,68.78,49.87,23.98,88.27652972
1_051_B1_2_g,1,2,51,1,1,g,2,0,12,90.9,90.4,na,5,0.25,310,0.1,0.863,3.119,0.078,1.584,100.5,3.323,68.78,49.87,23.98,88.27652972
1_051_B1_2_g,1,2,51,1,1,g,2,0,12,90.9,90.4,na,6,0.25,310,0.1,0.882,3,0.049,1.516,100.7,3.15,68.78,49.87,23.98,88.27652972
1_051_B1_3_h,1,2,51,1,1,h,3,0,12,90.9,90.4,na,1,0.25,310,0.13,1.18,4.448,0.236,1.842,131.5,4.563,83.42,59.72,25.89,105.8095785
1_051_B1_3_h,1,2,51,1,1,h,3,0,12,90.9,90.4,na,2,0.25,310,0.13,1.175,4.379,0.361,1.864,129.8,4.543,83.42,59.72,25.89,105.8095785
1_051_B1_3_h,1,2,51,1,1,h,3,0,12,90.9,90.4,na,3,0.25,310,0.13,1.126,4.253,0.373,1.892,130.8,4.334,83.42,59.72,25.89,105.8095785
1_051_B1_3_h,1,2,51,1,1,h,3,0,12,90.9,90.4,na,4,0.25,310,0.13,1.178,4.478,0.226,1.834,130.1,4.676,83.42,59.72,25.89,105.8095785
1_051_B1_3_h,1,2,51,1,1,h,3,0,12,90.9,90.4,na,5,0.25,310,0.13,1.172,4.474,0.216,1.833,132,4.671,83.42,59.72,25.89,105.8095785
1_051_B1_3_h,1,2,51,1,1,h,3,0,12,90.9,90.4,na,6,0.25,310,0.13,1.171,4.506,0.366,1.878,132,4.608,83.42,59.72,25.89,105.8095785
1_051_B1_1_i,1,2,51,1,1,i,1,0,12,90.9,90.4,na,1,0.25,310,0.07,0.393,1.921,0.223,2.276,91.2,2.241,55.84,42.95,22.11,73.83535874
1_051_B1_1_i,1,2,51,1,1,i,1,0,12,90.9,90.4,na,2,0.25,310,0.07,0.388,1.933,0.444,2.374,85.1,2.132,55.84,42.95,22.11,73.83535874
1_051_B1_1_i,1,2,51,1,1,i,1,0,12,90.9,90.4,na,3,0.25,310,0.07,0.378,1.77,0.168,2.085,76.2,2.083,55.84,42.95,22.11,73.83535874
1_051_B1_1_i,1,2,51,1,1,i,1,0,12,90.9,90.4,na,4,0.25,310,0.07,0.39,1.808,0.066,2.031,68.7,2.073,55.84,42.95,22.11,73.83535874
1_051_B1_1_i,1,2,51,1,1,i,1,0,12,90.9,90.4,na,5,0.25,310,0.07,0.402,1.88,0.173,2.002,69.2,2.266,55.84,42.95,22.11,73.83535874
1_051_B1_1_i,1,2,51,1,1,i,1,0,12,90.9,90.4,na,6,0.25,310,0.07,0.397,1.944,0.133,2.223,84,2.259,55.84,42.95,22.11,73.83535874
1_061_B2_11_a,1,2,61,2,4,a,11,0,12,90.4,89.4,na,1,0.5,310,0.1,0.944,3.647,0.578,2.032,100.2,3.912,139.5,69.35,73.61,172.3023639
1_061_B2_11_a,1,2,61,2,4,a,11,0,12,90.4,89.4,na,2,0.5,310,0.1,0.894,3.51,0.683,2.171,101.5,3.643,139.5,69.35,73.61,172.3023639
1_061_B2_11_a,1,2,61,2,4,a,11,0,12,90.4,89.4,na,3,0.5,310,0.1,0.888,3.449,0.678,2.143,100.9,3.527,139.5,69.35,73.61,172.3023639
1_061_B2_11_a,1,2,61,2,4,a,11,0,12,90.4,89.4,na,4,0.5,310,0.1,0.896,3.582,0.687,2.162,100.5,3.795,139.5,69.35,73.61,172.3023639
1_061_B2_11_a,1,2,61,2,4,a,11,0,12,90.4,89.4,na,5,0.5,310,0.1,0.91,3.393,0.743,2.127,101,3.597,139.5,69.35,73.61,172.3023639
1_061_B2_11_a,1,2,61,2,4,a,11,0,12,90.4,89.4,na,6,0.5,310,0.1,0.91,3.393,0.743,2.127,101,3.597,139.5,69.35,73.61,172.3023639
1_061_B2_12_b,1,2,61,2,4,b,12,0,12,90.4,89.4,na,1,0.5,310,0.13,0.952,3.69,0.572,2.047,128.8,3.814,176.5,87.39,82.71,213.6122801
1_061_B2_12_b,1,2,61,2,4,b,12,0,12,90.4,89.4,na,2,0.5,310,0.13,1.167,4.506,0.428,1.945,129.2,4.704,176.5,87.39,82.71,213.6122801
1_061_B2_12_b,1,2,61,2,4,b,12,0,12,90.4,89.4,na,3,0.5,310,0.13,1.194,4.586,0.495,1.948,131.7,4.938,176.5,87.39,82.71,213.6122801
1_061_B2_12_b,1,2,61,2,4,b,12,0,12,90.4,89.4,na,4,0.5,310,0.13,1.153,4.587,0.439,1.973,127.7,4.761,176.5,87.39,82.71,213.6122801
1_061_B2_12_b,1,2,61,2,4,b,12,0,12,90.4,89.4,na,5,0.5,310,0.13,1.173,4.522,0.543,1.978,131,4.702,176.5,87.39,82.71,213.6122801
1_061_B2_12_b,1,2,61,2,4,b,12,0,12,90.4,89.4,na,6,0.5,310,0.13,1.104,4.347,0.582,2.037,132.6,4.554,176.5,87.39,82.71,213.6122801
1_061_B2_10_c,1,2,61,2,4,c,10,0,12,90.4,89.4,na,1,0.5,310,0.07,0.456,2.082,0.236,2.084,69.2,2.155,109.1,57.9,63.82,139.0259415
1_061_B2_10_c,1,2,61,2,4,c,10,0,12,90.4,89.4,na,2,0.5,310,0.07,0.453,2.134,0.169,2.066,67.9,2.235,109.1,57.9,63.82,139.0259415
1_061_B2_10_c,1,2,61,2,4,c,10,0,12,90.4,89.4,na,3,0.5,310,0.07,0.452,2.014,0.208,2.001,71.6,2.109,109.1,57.9,63.82,139.0259415
1_061_B2_10_c,1,2,61,2,4,c,10,0,12,90.4,89.4,na,4,0.5,310,0.07,0.451,1.952,0.227,1.949,70.4,2.015,109.1,57.9,63.82,139.0259415
1_061_B2_10_c,1,2,61,2,4,c,10,0,12,90.4,89.4,na,5,0.5,310,0.07,0.442,2.116,0.144,2.115,68.8,2.26,109.1,57.9,63.82,139.0259415
1_061_B2_10_c,1,2,61,2,4,c,10,0,12,90.4,89.4,na,6,0.5,310,0.07,0.445,1.979,0.168,2.003,69.4,2.118,109.1,57.9,63.82,139.0259415
1_061_B2_15_d,1,2,61,2,5,d,15,0,12,90.4,89.4,na,1,0.5,350,0.13,0.968,4.02,0.628,2.275,129.2,4.139,177.3,85.72,79.43,212.3495545
1_061_B2_15_d,1,2,61,2,5,d,15,0,12,90.4,89.4,na,2,0.5,350,0.13,0.96,4.045,0.648,2.293,129.6,4.21,177.3,85.72,79.43,212.3495545
1_061_B2_15_d,1,2,61,2,5,d,15,0,12,90.4,89.4,na,3,0.5,350,0.13,0.965,4.009,0.659,2.293,131.3,4.185,177.3,85.72,79.43,212.3495545
1_061_B2_15_d,1,2,61,2,5,d,15,0,12,90.4,89.4,na,4,0.5,350,0.13,0.978,4.096,0.643,2.269,133.1,4.284,177.3,85.72,79.43,212.3495545
1_061_B2_15_d,1,2,61,2,5,d,15,0,12,90.4,89.4,na,5,0.5,350,0.13,0.968,3.943,0.684,2.244,131.2,4.027,177.3,85.72,79.43,212.3495545
1_061_B2_15_d,1,2,61,2,5,d,15,0,12,90.4,89.4,na,6,0.5,350,0.13,0.969,4.111,0.625,2.3,131.4,4.23,177.3,85.72,79.43,212.3495545
1_061_B2_14_e,1,2,61,2,5,e,14,0,12,90.4,89.4,na,1,0.5,350,0.1,0.653,2.874,0.31,2.05,101.1,3.059,143.5,69.57,71.62,174.8189329
1_061_B2_14_e,1,2,61,2,5,e,14,0,12,90.4,89.4,na,2,0.5,350,0.1,0.625,2.743,0.41,2.119,102.1,3.019,143.5,69.57,71.62,174.8189329
1_061_B2_14_e,1,2,61,2,5,e,14,0,12,90.4,89.4,na,3,0.5,350,0.1,0.616,2.657,0.47,2.104,100.6,2.921,143.5,69.57,71.62,174.8189329
1_061_B2_14_e,1,2,61,2,5,e,14,0,12,90.4,89.4,na,4,0.5,350,0.1,0.605,2.606,0.438,2.077,100.1,2.728,143.5,69.57,71.62,174.8189329
1_061_B2_14_e,1,2,61,2,5,e,14,0,12,90.4,89.4,na,5,0.5,350,0.1,0.622,2.747,0.338,2.103,99.1,2.84,143.5,69.57,71.62,174.8189329
1_061_B2_14_e,1,2,61,2,5,e,14,0,12,90.4,89.4,na,6,0.5,350,0.1,0.622,2.708,0.456,2.11,101.1,2.808,143.5,69.57,71.62,174.8189329
1_061_B2_13_f,1,2,61,2,5,f,13,0,12,90.4,89.4,na,1,0.5,350,0.07,0.369,1.575,-0.035,1.787,70,1.736,112.4,57.46,63.16,141.1545153
1_061_B2_13_f,1,2,61,2,5,f,13,0,12,90.4,89.4,na,2,0.5,350,0.07,0.407,1.724,0.011,1.758,69.9,1.917,112.4,57.46,63.16,141.1545153
1_061_B2_13_f,1,2,61,2,5,f,13,0,12,90.4,89.4,na,3,0.5,350,0.07,0.403,1.675,-0.064,1.728,71.2,1.787,112.4,57.46,63.16,141.1545153
1_061_B2_13_f,1,2,61,2,5,f,13,0,12,90.4,89.4,na,4,0.5,350,0.07,0.404,1.531,-0.112,1.615,70.9,1.612,112.4,57.46,63.16,141.1545153
1_061_B2_13_f,1,2,61,2,5,f,13,0,12,90.4,89.4,na,5,0.5,350,0.07,0.403,1.663,-0.017,1.723,70.4,1.798,112.4,57.46,63.16,141.1545153
1_061_B2_13_f,1,2,61,2,5,f,13,0,12,90.4,89.4,na,6,0.5,350,0.07,0.362,1.54,0.058,1.79,70,1.674,112.4,57.46,63.16,141.1545153
1_061_B2_16_g,1,2,61,2,6,g,16,0,12,90.4,89.4,na,1,0.5,390,0.07,0.255,1.171,-0.196,1.984,48.7,1.314,116.2,58.82,65.47,145.7688351
1_061_B2_16_g,1,2,61,2,6,g,16,0,12,90.4,89.4,na,2,0.5,390,0.07,0.258,1.111,-0.256,1.916,52.3,1.214,116.2,58.82,65.47,145.7688351
1_061_B2_16_g,1,2,61,2,6,g,16,0,12,90.4,89.4,na,3,0.5,390,0.07,0.267,1.209,-0.165,1.952,49.4,1.285,116.2,58.82,65.47,145.7688351
1_061_B2_16_g,1,2,61,2,6,g,16,0,12,90.4,89.4,na,4,0.5,390,0.07,0.295,1.431,-0.074,2.183,52.4,1.736,116.2,58.82,65.47,145.7688351
1_061_B2_16_g,1,2,61,2,6,g,16,0,12,90.4,89.4,na,5,0.5,390,0.07,0.288,1.24,-0.229,1.898,56.4,1.318,116.2,58.82,65.47,145.7688351
1_061_B2_16_g,1,2,61,2,6,g,16,0,12,90.4,89.4,na,6,0.5,390,0.07,0.275,1.229,-0.083,2.061,47.5,1.405,116.2,58.82,65.47,145.7688351
1_061_B2_17_h,1,2,61,2,6,h,17,0,12,90.4,89.4,na,1,0.5,390,0.1,0.413,2.04,-0.025,2.268,78.8,2.272,144.9,69.67,69.12,175.0071236
1_061_B2_17_h,1,2,61,2,6,h,17,0,12,90.4,89.4,na,2,0.5,390,0.1,0.396,1.974,0.233,2.399,60,2.086,144.9,69.67,69.12,175.0071236
1_061_B2_17_h,1,2,61,2,6,h,17,0,12,90.4,89.4,na,3,0.5,390,0.1,0.389,1.962,0.185,2.329,73.7,2.074,144.9,69.67,69.12,175.0071236
1_061_B2_17_h,1,2,61,2,6,h,17,0,12,90.4,89.4,na,4,0.5,390,0.1,0.367,1.901,0.245,2.39,87.3,1.981,144.9,69.67,69.12,175.0071236
1_061_B2_17_h,1,2,61,2,6,h,17,0,12,90.4,89.4,na,5,0.5,390,0.1,0.406,2.006,0.001,2.307,67.3,2.187,144.9,69.67,69.12,175.0071236
1_061_B2_17_h,1,2,61,2,6,h,17,0,12,90.4,89.4,na,6,0.5,390,0.1,0.418,1.986,-0.044,2.184,71.4,2.176,144.9,69.67,69.12,175.0071236
1_061_B2_18_i,1,2,61,2,6,i,18,0,12,90.4,89.4,na,1,0.5,390,0.13,0.668,3.185,0.854,2.807,131,3.326,177.5,82.13,74.87,209.4208772
1_061_B2_18_i,1,2,61,2,6,i,18,0,12,90.4,89.4,na,2,0.5,390,0.13,0.658,3.202,0.716,2.794,132.1,3.347,177.5,82.13,74.87,209.4208772
1_061_B2_18_i,1,2,61,2,6,i,18,0,12,90.4,89.4,na,3,0.5,390,0.13,0.662,3.252,0.88,2.87,130.7,3.381,177.5,82.13,74.87,209.4208772
1_061_B2_18_i,1,2,61,2,6,i,18,0,12,90.4,89.4,na,4,0.5,390,0.13,0.668,3.202,0.844,2.768,128.5,3.393,177.5,82.13,74.87,209.4208772
1_061_B2_18_i,1,2,61,2,6,i,18,0,12,90.4,89.4,na,5,0.5,390,0.13,0.691,3.2,0.997,2.91,132.1,3.32,177.5,82.13,74.87,209.4208772
1_061_B2_18_i,1,2,61,2,6,i,18,0,12,90.4,89.4,na,6,0.5,390,0.13,0.66,3.18,0.779,2.87,131.4,3.32,177.5,82.13,74.87,209.4208772
1_071_B3_20_a,1,2,71,3,7,a,20,0,12,89.4,87.8,na,1,0.8,310,0.1,1.014,4.001,0.127,1.753,100.8,4.233,224.2,77.48,227.5,328.6716301
1_071_B3_20_a,1,2,71,3,7,a,20,0,12,89.4,87.8,na,2,0.8,310,0.1,0.974,4.021,0.222,1.839,100.8,4.329,224.2,77.48,227.5,328.6716301
1_071_B3_20_a,1,2,71,3,7,a,20,0,12,89.4,87.8,na,3,0.8,310,0.1,0.977,3.929,0.306,1.87,98.7,4.285,224.2,77.48,227.5,328.6716301
1_071_B3_20_a,1,2,71,3,7,a,20,0,12,89.4,87.8,na,4,0.8,310,0.1,0.966,3.764,0.304,1.805,101.4,4.006,224.2,77.48,227.5,328.6716301
1_071_B3_20_a,1,2,71,3,7,a,20,0,12,89.4,87.8,na,5,0.8,310,0.1,0.929,3.799,0.255,1.862,99,4.106,224.2,77.48,227.5,328.6716301
1_071_B3_20_a,1,2,71,3,7,a,20,0,12,89.4,87.8,na,6,0.8,310,0.1,0.918,3.775,0.302,1.915,100.6,4.276,224.2,77.48,227.5,328.6716301
1_071_B3_19_b,1,2,71,3,7,b,19,0,12,89.4,87.8,na,1,0.8,310,0.07,0.653,2.546,0.124,1.699,69,2.616,165.7,62.01,122.1,214.9654393
1_071_B3_19_b,1,2,71,3,7,b,19,0,12,89.4,87.8,na,2,0.8,310,0.07,0.603,2.315,0.236,1.742,70.9,2.458,165.7,62.01,122.1,214.9654393
1_071_B3_19_b,1,2,71,3,7,b,19,0,12,89.4,87.8,na,3,0.8,310,0.07,0.615,2.371,0.121,1.704,71.1,2.614,165.7,62.01,122.1,214.9654393
1_071_B3_19_b,1,2,71,3,7,b,19,0,12,89.4,87.8,na,4,0.8,310,0.07,0.607,2.271,0.106,1.64,70.3,2.351,165.7,62.01,122.1,214.9654393
1_071_B3_19_b,1,2,71,3,7,b,19,0,12,89.4,87.8,na,5,0.8,310,0.07,0.681,2.584,0.163,1.665,69.9,2.826,165.7,62.01,122.1,214.9654393
1_071_B3_19_b,1,2,71,3,7,b,19,0,12,89.4,87.8,na,6,0.8,310,0.07,0.753,2.911,0.373,1.828,70,3.03,165.7,62.01,122.1,214.9654393
1_071_B3_21_c,1,2,71,3,7,c,21,0,12,89.4,87.8,na,1,0.8,310,0.13,0.924,4.522,0.643,2.657,129.7,4.724,289.6,96.77,222.1,377.5725134
1_071_B3_21_c,1,2,71,3,7,c,21,0,12,89.4,87.8,na,2,0.8,310,0.13,0.93,4.495,0.605,2.611,134.5,4.635,289.6,96.77,222.1,377.5725134
1_071_B3_21_c,1,2,71,3,7,c,21,0,12,89.4,87.8,na,3,0.8,310,0.13,0.925,4.518,0.477,2.579,133,4.715,289.6,96.77,222.1,377.5725134
1_071_B3_21_c,1,2,71,3,7,c,21,0,12,89.4,87.8,na,4,0.8,310,0.13,0.932,4.545,0.689,2.72,124.3,4.836,289.6,96.77,222.1,377.5725134
1_071_B3_21_c,1,2,71,3,7,c,21,0,12,89.4,87.8,na,5,0.8,310,0.13,0.924,4.591,0.539,2.629,133.5,4.736,289.6,96.77,222.1,377.5725134
1_071_B3_21_c,1,2,71,3,7,c,21,0,12,89.4,87.8,na,6,0.8,310,0.13,0.936,4.532,0.505,2.613,128.6,4.647,289.6,96.77,222.1,377.5725134
1_071_B3_22_d,1,2,71,3,8,d,22,0,12,89.4,87.8,na,1,0.8,350,0.07,0.569,2.24,0.139,1.687,70.4,2.419,172.4,59.8,126.3,221.9222612
1_071_B3_22_d,1,2,71,3,8,d,22,0,12,89.4,87.8,na,2,0.8,350,0.07,0.581,2.296,0.051,1.693,70.4,2.427,172.4,59.8,126.3,221.9222612
1_071_B3_22_d,1,2,71,3,8,d,22,0,12,89.4,87.8,na,3,0.8,350,0.07,0.584,2.256,0.083,1.637,70.9,2.434,172.4,59.8,126.3,221.9222612
1_071_B3_22_d,1,2,71,3,8,d,22,0,12,89.4,87.8,na,4,0.8,350,0.07,0.579,2.318,0.056,1.694,71.1,2.464,172.4,59.8,126.3,221.9222612
1_071_B3_22_d,1,2,71,3,8,d,22,0,12,89.4,87.8,na,5,0.8,350,0.07,0.566,2.187,0.078,1.65,70.8,2.478,172.4,59.8,126.3,221.9222612
1_071_B3_22_d,1,2,71,3,8,d,22,0,12,89.4,87.8,na,6,0.8,350,0.07,0.539,2.245,0.148,1.75,70.6,2.389,172.4,59.8,126.3,221.9222612
1_071_B3_24_e,1,2,71,3,8,e,24,0,12,89.4,87.8,na,1,0.8,350,0.13,0.829,4.152,0.635,2.753,138.1,4.208,288.5,97.54,218.6,374.8763284
1_071_B3_24_e,1,2,71,3,8,e,24,0,12,89.4,87.8,na,2,0.8,350,0.13,0.892,4.297,0.543,2.599,128.3,4.44,288.5,97.54,218.6,374.8763284
1_071_B3_24_e,1,2,71,3,8,e,24,0,12,89.4,87.8,na,3,0.8,350,0.13,0.86,4.129,0.522,2.591,123.5,4.264,288.5,97.54,218.6,374.8763284
1_071_B3_24_e,1,2,71,3,8,e,24,0,12,89.4,87.8,na,4,0.8,350,0.13,0.874,4.159,0.694,2.643,118.2,4.301,288.5,97.54,218.6,374.8763284
